Random_Location,Min_Distance_From_Acute_Hospital,Is_Medical_Desert,latitude,longitude
"(34.73553752580141, -75.00505222678842)",89.94606,Yes,34.73553752580141,-75.00505222678842
"(28.51918612239643, -106.92057735019955)",224.585404,Yes,28.51918612239643,-106.92057735019955
"(40.33115340717041, -112.17481708012559)",16.616957,No,40.33115340717041,-112.17481708012559
"(37.364122697404234, -103.7729559314482)",44.076477,No,37.364122697404234,-103.7729559314482
"(43.22726487743486, -75.33350733364578)",5.496067,No,43.22726487743486,-75.33350733364578
"(44.72589889701613, -123.48104857114487)",14.087573,No,44.72589889701613,-123.48104857114487
"(34.19308311984278, -99.05930121013117)",14.848609,No,34.19308311984278,-99.05930121013117
"(33.41056236180602, -70.65578627668052)",331.950584,Yes,33.41056236180602,-70.65578627668052
"(33.02699462850131, -77.09349620990578)",82.115795,Yes,33.02699462850131,-77.09349620990578
"(45.4243775202779, -103.35006489151829)",68.618624,Yes,45.4243775202779,-103.35006489151829
"(41.27573607840618, -103.77275511137216)",42.532717,No,41.27573607840618,-103.77275511137216
"(33.26761089180742, -119.93664581370278)",79.354777,Yes,33.26761089180742,-119.93664581370278
"(41.0773352522308, -106.43502382779825)",46.8276,No,41.0773352522308,-106.43502382779825
"(26.658630398788638, -119.08166330554755)",427.845481,Yes,26.658630398788638,-119.08166330554755
"(33.11163206837007, -120.53323493498706)",100.177056,Yes,33.11163206837007,-120.53323493498706
"(26.60098580866245, -106.86574080318704)",355.221034,Yes,26.60098580866245,-106.86574080318704
"(46.55291682338154, -80.99883333768142)",156.14725,Yes,46.55291682338154,-80.99883333768142
"(43.92184647834222, -71.07100791525995)",10.205665,No,43.92184647834222,-71.07100791525995
"(35.01856039151249, -72.73932212286343)",174.286809,Yes,35.01856039151249,-72.73932212286343
"(28.75287012978412, -115.73262162924912)",277.181612,Yes,28.75287012978412,-115.73262162924912
"(29.88287794849959, -101.14236569234754)",38.073888,No,29.88287794849959,-101.14236569234754
"(28.79185583337608, -71.28471539699365)",520.249321,Yes,28.79185583337608,-71.28471539699365
"(27.0112106327304, -120.38166370657146)",434.253551,Yes,27.0112106327304,-120.38166370657146
"(40.40584065409328, -98.10160646457709)",19.767247,No,40.40584065409328,-98.10160646457709
"(39.34900124017559, -71.15038492270338)",124.390441,Yes,39.34900124017559,-71.15038492270338
"(31.934021146121896, -74.54580025961448)",230.988207,Yes,31.934021146121896,-74.54580025961448
"(32.80434700614545, -107.20093130219864)",43.078321,No,32.80434700614545,-107.20093130219864
"(27.420731801778405, -100.63819423315636)",71.648683,Yes,27.420731801778405,-100.63819423315636
"(33.94289047364807, -103.88934731892356)",34.014284,No,33.94289047364807,-103.88934731892356
"(42.468876882231044, -94.24183731238944)",3.005126,No,42.468876882231044,-94.24183731238944
"(32.7580326523774, -113.22824513271567)",69.351457,Yes,32.7580326523774,-113.22824513271567
"(30.536183381293718, -88.57259783240485)",11.25241,No,30.536183381293718,-88.57259783240485
"(29.062418156751754, -119.00696669188322)",270.562024,Yes,29.062418156751754,-119.00696669188322
"(38.189686100639136, -98.36753323285767)",20.31422,No,38.189686100639136,-98.36753323285767
"(27.215633303350124, -86.35956041722201)",188.178942,Yes,27.215633303350124,-86.35956041722201
"(36.984186271192165, -121.11275340073072)",15.064079,No,36.984186271192165,-121.11275340073072
"(41.198849401104084, -71.89309288078901)",11.811406,No,41.198849401104084,-71.89309288078901
"(41.40406501980827, -113.27538619495252)",60.795743,Yes,41.40406501980827,-113.27538619495252
"(37.9136199205847, -109.2350813051086)",83.992317,Yes,37.9136199205847,-109.2350813051086
"(39.79563934325432, -84.29364100580742)",3.257796,No,39.79563934325432,-84.29364100580742
"(37.17031607236868, -76.92611259256878)",15.262998,No,37.17031607236868,-76.92611259256878
"(36.13876330356093, -113.94136048815233)",47.296028,No,36.13876330356093,-113.94136048815233
"(46.46149561356857, -83.3074773407644)",49.834766,No,46.46149561356857,-83.3074773407644
"(32.067354641625556, -116.02260989924967)",55.838715,No,32.067354641625556,-116.02260989924967
"(39.39969342875788, -93.0898079361865)",22.266554,No,39.39969342875788,-93.0898079361865
"(36.90030841783809, -114.5013939148369)",22.247609,No,36.90030841783809,-114.5013939148369
"(41.89958339213378, -106.42282991904904)",60.47168,Yes,41.89958339213378,-106.42282991904904
"(28.22917862437591, -106.22219603063532)",241.514628,Yes,28.22917862437591,-106.22219603063532
"(46.62395337444549, -116.21951879751558)",9.657036,No,46.62395337444549,-116.21951879751558
"(39.28755299654159, -87.64184792186612)",15.433295,No,39.28755299654159,-87.64184792186612
"(37.266571959484885, -110.90536080381351)",39.11418,No,37.266571959484885,-110.90536080381351
"(38.07214428939288, -81.10905250185995)",19.124822,No,38.07214428939288,-81.10905250185995
"(32.90324096628688, -83.52234769587412)",6.621828,No,32.90324096628688,-83.52234769587412
"(32.23150616744424, -113.73754478850864)",60.976605,Yes,32.23150616744424,-113.73754478850864
"(42.74783364720835, -87.77892423418048)",2.222249,No,42.74783364720835,-87.77892423418048
"(27.257725762454218, -73.98386190468757)",376.019084,Yes,27.257725762454218,-73.98386190468757
"(28.168571984706507, -122.3004427225243)",427.287556,Yes,28.168571984706507,-122.3004427225243
"(37.88538459746454, -86.45196422227642)",16.306513,No,37.88538459746454,-86.45196422227642
"(31.808900754479854, -94.72940756307875)",11.616716,No,31.808900754479854,-94.72940756307875
"(42.646784138546664, -90.12658653504195)",2.680455,No,42.646784138546664,-90.12658653504195
"(34.27786148154949, -104.19288064376923)",48.145764,No,34.27786148154949,-104.19288064376923
"(34.37035983728936, -105.44518399124156)",57.640395,No,34.37035983728936,-105.44518399124156
"(29.827595254955465, -85.44811398543564)",10.189384,No,29.827595254955465,-85.44811398543564
"(45.15553928158857, -73.74065185233758)",33.961371,No,45.15553928158857,-73.74065185233758
"(27.37260039248193, -115.16737126483977)",367.153598,Yes,27.37260039248193,-115.16737126483977
"(31.87968399775624, -100.42964739172703)",28.063857,No,31.87968399775624,-100.42964739172703
"(26.908618285433622, -123.41772539644191)",537.383329,Yes,26.908618285433622,-123.41772539644191
"(26.64400011050228, -111.45701558227731)",324.831467,Yes,26.64400011050228,-111.45701558227731
"(33.73166957345203, -90.29294010907266)",14.542081,No,33.73166957345203,-90.29294010907266
"(30.17146581127628, -112.34369214226128)",115.160597,Yes,30.17146581127628,-112.34369214226128
"(31.09043746255732, -127.53268434438455)",479.173627,Yes,31.09043746255732,-127.53268434438455
"(29.772542600761913, -70.22964375616414)",512.115896,Yes,29.772542600761913,-70.22964375616414
"(40.860354070830624, -96.94185007530129)",13.677978,No,40.860354070830624,-96.94185007530129
"(28.404451749734278, -98.9719612380425)",35.00333,No,28.404451749734278,-98.9719612380425
"(27.717904121365684, -102.48510409997627)",141.484686,Yes,27.717904121365684,-102.48510409997627
"(35.84112627944807, -95.88861051074305)",13.384549,No,35.84112627944807,-95.88861051074305
"(34.1002937684395, -127.32617377153431)",350.194049,Yes,34.1002937684395,-127.32617377153431
"(46.8481354060516, -116.71479619130112)",15.887496,No,46.8481354060516,-116.71479619130112
"(44.269524031654825, -119.19180831313014)",75.682492,Yes,44.269524031654825,-119.19180831313014
"(28.366698110026594, -111.63206618552115)",208.75623,Yes,28.366698110026594,-111.63206618552115
"(42.12326452229861, -118.1965582672641)",83.138501,Yes,42.12326452229861,-118.1965582672641
"(45.31257944322674, -128.904166682429)",240.900452,Yes,45.31257944322674,-128.904166682429
"(34.528889551887275, -73.83386665725831)",140.139152,Yes,34.528889551887275,-73.83386665725831
"(44.17167896387349, -71.22510654182878)",8.764113,No,44.17167896387349,-71.22510654182878
"(40.666108347508754, -92.69934575778312)",30.058963,No,40.666108347508754,-92.69934575778312
"(34.132644233126584, -119.7917583915916)",20.786499,No,34.132644233126584,-119.7917583915916
"(41.8228548117799, -74.24880644105436)",14.542407,No,41.8228548117799,-74.24880644105436
"(44.32776668658647, -78.10627797879587)",76.795233,Yes,44.32776668658647,-78.10627797879587
"(30.52767950201187, -108.37527375612711)",89.909715,Yes,30.52767950201187,-108.37527375612711
"(39.20470263500147, -108.64253981393149)",8.947014,No,39.20470263500147,-108.64253981393149
"(41.1232409288874, -105.85135178858718)",20.165793,No,41.1232409288874,-105.85135178858718
"(30.14910558490775, -115.04748364877616)",176.246129,Yes,30.14910558490775,-115.04748364877616
"(36.62784286834841, -94.1297212444704)",20.14832,No,36.62784286834841,-94.1297212444704
"(33.930063314499996, -114.4719618925884)",17.808598,No,33.930063314499996,-114.4719618925884
"(40.154246244604025, -114.63039986641971)",74.104028,Yes,40.154246244604025,-114.63039986641971
"(45.26547455562306, -105.21892476027583)",68.947502,Yes,45.26547455562306,-105.21892476027583
"(32.00226742558632, -120.83064110104533)",172.378933,Yes,32.00226742558632,-120.83064110104533
"(31.992438282856043, -84.7602506429791)",24.349216,No,31.992438282856043,-84.7602506429791
"(44.5755890439226, -79.01971093502901)",90.205786,Yes,44.5755890439226,-79.01971093502901
"(41.21702505399574, -78.84589067739839)",7.945477,No,41.21702505399574,-78.84589067739839
"(45.13292030771535, -88.77512739047114)",17.821462,No,45.13292030771535,-88.77512739047114
"(36.280414595978854, -113.46497638675987)",51.433196,No,36.280414595978854,-113.46497638675987
"(42.01731452112738, -76.13203591293248)",11.150827,No,42.01731452112738,-76.13203591293248
"(36.30692248320602, -125.05863905899491)",164.392027,Yes,36.30692248320602,-125.05863905899491
"(34.577003557419744, -123.2512809174042)",154.805832,Yes,34.577003557419744,-123.2512809174042
"(43.94999095192857, -78.05817714275412)",50.607155,No,43.94999095192857,-78.05817714275412
"(43.68221380858779, -112.35515673733104)",23.35833,No,43.68221380858779,-112.35515673733104
"(34.68763620807303, -129.50268748119612)",437.431307,Yes,34.68763620807303,-129.50268748119612
"(41.42775654388145, -102.92750930668409)",20.159953,No,41.42775654388145,-102.92750930668409
"(39.814731484870514, -111.53304861713231)",18.519615,No,39.814731484870514,-111.53304861713231
"(40.761427713321375, -85.91611469576699)",6.344225,No,40.761427713321375,-85.91611469576699
"(37.21246681262186, -104.33533277040374)",68.168337,Yes,37.21246681262186,-104.33533277040374
"(32.05310220056654, -108.22318267806483)",30.27539,No,32.05310220056654,-108.22318267806483
"(41.66692941730729, -115.05570125780127)",67.998881,Yes,41.66692941730729,-115.05570125780127
"(29.800802889782393, -117.53087245210936)",195.945991,Yes,29.800802889782393,-117.53087245210936
"(27.874731851383505, -108.27488222106089)",250.875071,Yes,27.874731851383505,-108.27488222106089
"(41.71766038282875, -102.09712469422703)",59.851295,No,41.71766038282875,-102.09712469422703
"(42.60931591274848, -75.19162188306912)",12.652062,No,42.60931591274848,-75.19162188306912
"(27.90739720338859, -72.14050674273079)",493.216925,Yes,27.90739720338859,-72.14050674273079
"(46.344440550172266, -104.13883220303217)",128.224741,Yes,46.344440550172266,-104.13883220303217
"(38.15939248465084, -74.97630357511193)",17.826406,No,38.15939248465084,-74.97630357511193
"(46.58842912994032, -109.12972841536282)",62.225852,Yes,46.58842912994032,-109.12972841536282
"(35.87568432369888, -124.05636757248293)",129.170695,Yes,35.87568432369888,-124.05636757248293
"(27.276872843616104, -114.06842876545065)",336.906849,Yes,27.276872843616104,-114.06842876545065
"(30.713187783113007, -73.4371552502238)",337.327693,Yes,30.713187783113007,-73.4371552502238
"(40.901040704505625, -128.88261332028122)",248.51214,Yes,40.901040704505625,-128.88261332028122
"(32.421333439865535, -129.7504591190683)",530.89359,Yes,32.421333439865535,-129.7504591190683
"(45.01089110643158, -91.44644286441083)",5.94473,No,45.01089110643158,-91.44644286441083
"(36.725936794786335, -123.21942653876388)",67.773116,Yes,36.725936794786335,-123.21942653876388
"(40.448261749458226, -88.27455583294893)",22.926599,No,40.448261749458226,-88.27455583294893
"(34.41980275724503, -105.81951043539645)",61.640837,Yes,34.41980275724503,-105.81951043539645
"(44.616532046631384, -94.6467718775806)",22.390115,No,44.616532046631384,-94.6467718775806
"(31.483708101933672, -104.07868235230777)",33.83383,No,31.483708101933672,-104.07868235230777
"(34.221898544046994, -124.07848681700793)",203.314506,Yes,34.221898544046994,-124.07848681700793
"(32.55975590262599, -78.38070626248171)",77.128447,Yes,32.55975590262599,-78.38070626248171
"(38.62358426609108, -118.79374074828846)",32.020378,No,38.62358426609108,-118.79374074828846
"(43.813072672403415, -72.94769640044609)",14.832802,No,43.813072672403415,-72.94769640044609
"(45.44458175988041, -116.99880815370796)",53.760842,No,45.44458175988041,-116.99880815370796
"(29.41293808308352, -90.81867105754004)",13.354324,No,29.41293808308352,-90.81867105754004
"(38.40226751376525, -122.76540362543565)",2.931704,No,38.40226751376525,-122.76540362543565
"(27.46185006183831, -79.05622025228334)",74.015155,Yes,27.46185006183831,-79.05622025228334
"(44.74255588663985, -94.36189669546017)",9.218469,No,44.74255588663985,-94.36189669546017
"(26.836673575347337, -83.29390324643269)",55.219961,No,26.836673575347337,-83.29390324643269
"(45.467379753286394, -85.47769700957488)",14.43636,No,45.467379753286394,-85.47769700957488
"(42.58259595638998, -90.28611167424415)",11.366268,No,42.58259595638998,-90.28611167424415
"(27.24037234408451, -93.72299161212385)",156.412202,Yes,27.24037234408451,-93.72299161212385
"(36.95770474257021, -91.61983329754827)",20.699229,No,36.95770474257021,-91.61983329754827
"(38.19266539091294, -91.85282177091068)",16.961249,No,38.19266539091294,-91.85282177091068
"(30.5459104041927, -103.83718526145415)",61.964626,Yes,30.5459104041927,-103.83718526145415
"(37.05936408453825, -128.00488597680828)",281.112971,Yes,37.05936408453825,-128.00488597680828
"(35.5255366220219, -117.21166868414433)",27.072738,No,35.5255366220219,-117.21166868414433
"(36.814971933714126, -117.37792191420644)",40.331853,No,36.814971933714126,-117.37792191420644
"(34.12264232135177, -106.36997968059288)",31.605577,No,34.12264232135177,-106.36997968059288
"(28.745970667134728, -72.74728799236348)",466.9437,Yes,28.745970667134728,-72.74728799236348
"(41.316741442277134, -107.11921554764942)",61.015861,Yes,41.316741442277134,-107.11921554764942
"(46.024939221150255, -118.19163532813744)",6.936605,No,46.024939221150255,-118.19163532813744
"(37.38800576046161, -94.29967019348939)",21.191142,No,37.38800576046161,-94.29967019348939
"(46.16589036775518, -126.03436656207558)",102.736585,Yes,46.16589036775518,-126.03436656207558
"(28.375537089557348, -91.33731356722446)",91.155656,Yes,28.375537089557348,-91.33731356722446
"(36.94444263843249, -101.23565236684948)",18.754516,No,36.94444263843249,-101.23565236684948
"(30.298339970321834, -89.92775429815686)",6.374368,No,30.298339970321834,-89.92775429815686
"(32.44746059270293, -106.30009887284447)",26.483473,No,32.44746059270293,-106.30009887284447
"(35.60315600588095, -86.00393915240662)",8.442934,No,35.60315600588095,-86.00393915240662
"(31.039008644097624, -97.18732767304532)",10.775704,No,31.039008644097624,-97.18732767304532
"(39.426516413447146, -119.88880659983397)",6.887834,No,39.426516413447146,-119.88880659983397
"(45.93746084957518, -109.45263474444255)",46.110862,No,45.93746084957518,-109.45263474444255
"(31.364583416125384, -128.83405255806986)",535.530991,Yes,31.364583416125384,-128.83405255806986
"(28.623737524058463, -124.80254521667821)",487.590267,Yes,28.623737524058463,-124.80254521667821
"(43.910200439058315, -95.52083344716473)",20.242619,No,43.910200439058315,-95.52083344716473
