NAME,ADDRESS,CITY,STATE,ZIP,LATITUDE,LONGITUDE,GEOLOCATION
KINDRED HOSPITAL OCALA,1500 SW 1ST AVE,OCALA,FL,34471,29.1749043930001,-82.138994824,"(29.1749043930001, -82.138994824)"
BLAKE MEDICAL CENTER,2020 59TH ST W,BRADENTON,FL,34209,27.4822005890001,-82.623741753,"(27.4822005890001, -82.623741753)"
LAKEWOOD RANCH MEDICAL CENTER,8330 LAKEWOOD RANCH BLVD,BRADENTON,FL,34202,27.390597809000003,-82.435396168,"(27.390597809000003, -82.435396168)"
NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,400 EAST TENTH STREET,ANNISTON,AL,36202,33.6555752560001,-85.82324213899992,"(33.6555752560001, -85.82324213899992)"
CALLAHAN EYE HOSPITAL,1720 UNIVERSITY BOULEVARD,BIRMINGHAM,AL,35233,33.5040061030001,-86.802891909,"(33.5040061030001, -86.802891909)"
MARSHALL MEDICAL CENTER SOUTH,"2505 U.S. HIGHWAY 431, SOUTH",BOAZ,AL,35957,34.2214658500001,-86.16062816799999,"(34.2214658500001, -86.16062816799999)"
BIBB MEDICAL CENTER,208 PIERSON AVENUE,CENTREVILLE,AL,35042,32.9513583660001,-87.1483112339999,"(32.9513583660001, -87.1483112339999)"
YUMA REGIONAL MEDICAL CENTER,2400 S AVE A,YUMA,AZ,85364,32.682747094,-114.63538324299999,"(32.682747094, -114.63538324299999)"
SALEM HOSPITAL,"890 OAK STREET, SE",SALEM,OR,97301,44.9327093430001,-123.03407097600001,"(44.9327093430001, -123.03407097600001)"
LAKELAND COMMUNITY HOSPITAL,42024 HIGHWAY 195,HALEYVILLE,AL,35565,34.2419118660001,-87.591365799,"(34.2419118660001, -87.591365799)"
BELMONT COMMUNITY HOSPITAL,4697 HARRISON STREET,BELLAIRE,OH,43906,40.030140362000104,-80.74097026300001,"(40.030140362000104, -80.74097026300001)"
UNIVERSITY POINTE SURGICAL HOSPITAL,7750 UNIVERSITY COURT,WEST CHESTER,OH,45069,39.3614347230001,-84.365734898,"(39.3614347230001, -84.365734898)"
MERCY HOSPITAL FAIRFIELD,3000 MACK ROAD,FAIRFIELD,OH,45014,39.312699164,-84.517795738,"(39.312699164, -84.517795738)"
CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,31.693544069,-86.265045701,"(31.693544069, -86.265045701)"
MOBILE INFIRMARY MEDICAL CENTER,5 MOBILE INFIRMARY CENTER,MOBILE,AL,36652,30.695724958000003,-88.07977619199991,"(30.695724958000003, -88.07977619199991)"
UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,30.70706198,-88.09833485699991,"(30.70706198, -88.09833485699991)"
CLINTON MEMORIAL HOSPITAL,610 WEST MAIN STREET,WILMINGTON,OH,45177,39.4438513170001,-83.840020957,"(39.4438513170001, -83.840020957)"
BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36111,32.3281539480001,-86.27754935,"(32.3281539480001, -86.27754935)"
JACK HUGHSTON MEMORIAL HOSPITAL,4401 RIVER CHASE DRIVE,PHENIX CITY,AL,36867,32.508014255999996,-85.00888474399991,"(32.508014255999996, -85.00888474399991)"
ST JOHN MEDICAL CENTER,29000 CENTER RIDGE ROAD,WESTLAKE,OH,44145,41.4356459370001,-81.944736066,"(41.4356459370001, -81.944736066)"
MERCY HOSPITAL OF DEFIANCE,1404 EAST SECOND STREET,DEFIANCE,OH,43512,41.283301028000004,-84.340237652,"(41.283301028000004, -84.340237652)"
FAIRFIELD MEDICAL CENTER,401 NORTH EWING STREET,LANCASTER,OH,43130,39.7175512540001,-82.577456609,"(39.7175512540001, -82.577456609)"
DOCTORS HOSPITAL,5100 WEST BROAD STREET,COLUMBUS,OH,43228,39.952525181999995,-83.1378653519999,"(39.952525181999995, -83.1378653519999)"
HOSPITAL INTERAMERICANO DE MEDICINA AVANZADA,100 LUIS MUNOZ MARIN AVENUE,CAGUAS,PR,726,18.21793941,-66.03194587199991,"(18.21793941, -66.03194587199991)"
OUR LADY OF LOURDES MEDICAL CENTER,1600 HADDON AVENUE,CAMDEN,NJ,8103,39.9277316450001,-75.0950046849999,"(39.9277316450001, -75.0950046849999)"
SAINT JOSEPHS HOSPITAL AND MEDICAL CENTER,703 MAIN STREET,PATERSON,NJ,7503,40.9028344480001,-74.165704421,"(40.9028344480001, -74.165704421)"
SAINT BARNABAS MEDICAL CENTER,94 OLD SHORT HILLS ROAD,LIVINGSTON,NJ,7039,40.7634158050001,-74.304869271,"(40.7634158050001, -74.304869271)"
HUNTERDON MEDICAL CENTER,2100 WESCOTT DRIVE,FLEMINGTON,NJ,8822,40.531414555,-74.86085800099991,"(40.531414555, -74.86085800099991)"
PALISADES MEDICAL CENTER,7600 RIVER ROAD,NORTH BERGEN,NJ,7047,40.793995943,-73.99643796,"(40.793995943, -73.99643796)"
TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON STREET,ELIZABETH,NJ,7202,40.658559348000004,-74.214793661,"(40.658559348000004, -74.214793661)"
SAINT PETERS UNIVERSITY HOSPITAL,254 EASTON AVENUE,NEW BRUNSWICK,NJ,8901,40.5011940100001,-74.459610239,"(40.5011940100001, -74.459610239)"
CHILTON MEMORIAL HOSPITAL,97 WEST PARKWAY,POMPTON PLAINS,NJ,7444,40.958751631,-74.310228781,"(40.958751631, -74.310228781)"
MONMOUTH MEDICAL CENTER,300 2ND AVENUE,LONG BRANCH,NJ,7740,40.295238925,-73.985118595,"(40.295238925, -73.985118595)"
COMMUNITY MEDICAL CENTER,99 STATE HIGHWAY 37 WEST,TOMS RIVER,NJ,8755,39.964002277000105,-74.215966475,"(39.964002277000105, -74.215966475)"
SOUTHERN OCEAN COUNTY HOSPITAL,1140 STATE ROUTE 72 WEST,MANAHAWKIN,NJ,8050,39.7209550950001,-74.284883177,"(39.7209550950001, -74.284883177)"
ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET,110 REHILL AVE,SOMERVILLE,NJ,8876,40.5682960300001,-74.595369487,"(40.5682960300001, -74.595369487)"
CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER,308 WILLOW AVE,HOBOKEN,NJ,7030,40.741129325,-74.0340379579999,"(40.741129325, -74.0340379579999)"
ST. MARY'S GENERAL HOSPITAL,350 BOULEVARD,PASSAIC,NJ,7055,40.8593121370001,-74.13774777,"(40.8593121370001, -74.13774777)"
HACKENSACK-UMC MOUNTAINSIDE,BAY AND HIGHLAND AVE,MONTCLAIR,NJ,7042,40.811427345,-74.204038743,"(40.811427345, -74.204038743)"
CHRIST HOSPITAL,2139 AUBURN AVENUE,CINCINNATI,OH,45219,39.120930591,-84.51090696899999,"(39.120930591, -84.51090696899999)"
GOOD SAMARITAN HOSPITAL,375 DIXMYTH AVENUE,CINCINNATI,OH,45220,39.139933339,-84.52228440499991,"(39.139933339, -84.52228440499991)"
MERCY HEALTH - WEST HOSPITAL,3300 MERCY HEALTH BLVD,CINCINNATI,OH,45211,39.180620033000004,-84.596399418,"(39.180620033000004, -84.596399418)"
TRIHEALTH EVENDALE MEDICAL CENTER,3155 GLENDALE-MILFORD ROAD,CINCINNATI,OH,45241,39.2514891340001,-84.420412357,"(39.2514891340001, -84.420412357)"
TRINITY MEDICAL CTR EAST,380 SUMMIT AVENUE,STEUBENVILLE,OH,43952,40.354755529,-80.62549638,"(40.354755529, -80.62549638)"
HOSP EPISCOPAL SAN LUCAS 2,PR-14 AVE TITO CASTRO 917,PONCE,PR,733,18.0312034070001,-66.594748368,"(18.0312034070001, -66.594748368)"
KNOX COMMUNITY HOSPITAL,1330 COSHOCTON ROAD,MOUNT VERNON,OH,43050,40.3997161670001,-82.4485375199999,"(40.3997161670001, -82.4485375199999)"
TRIPOINT MEDICAL CENTER,7590 AUBURN ROAD,PAINESVILLE,OH,44077,41.6626096360001,-81.247080777,"(41.6626096360001, -81.247080777)"
EMH REGIONAL MEDICAL CENTER,630 EAST RIVER STREET,ELYRIA,OH,44035,41.3668555890001,-82.09729235100001,"(41.3668555890001, -82.09729235100001)"
UNION COUNTY GENERAL HOSPITAL,300 WILSON ST,CLAYTON,NM,88415,36.4542286660001,-103.19329722100001,"(36.4542286660001, -103.19329722100001)"
SOCORRO GENERAL HOSPITAL,1202 UNITED STATES HIGHWAY 60,SOCORRO,NM,87801,34.0374495450001,-106.91147316899999,"(34.0374495450001, -106.91147316899999)"
WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,35.1108471740001,-114.55504770299999,"(35.1108471740001, -114.55504770299999)"
LINCOLN COUNTY MEDICAL CENTER,211 SUDDERTH DRIVE,RUIDOSO,NM,88345,33.3222399900001,-105.631300307,"(33.3222399900001, -105.631300307)"
NOR LEA DISTRICT HOSPITAL,1600 NORTH MAIN,LOVINGTON,NM,88260,32.965281835,-103.347374365,"(32.965281835, -103.347374365)"
MIMBRES MEMORIAL HOSPITAL,900 WEST ASH STREET,DEMING,NM,88030,32.260336112000104,-107.767727706,"(32.260336112000104, -107.767727706)"
ABRAZO ARROWHEAD CAMPUS,18701 N 67TH AVENUE,GLENDALE,AZ,85308,33.655054195,-112.201581761,"(33.655054195, -112.201581761)"
MEMORIAL MEDICAL CENTER,2450 SOUTH TELSHOR BOULEVARD,LAS CRUCES,NM,88011,32.2922852840001,-106.73604763799999,"(32.2922852840001, -106.73604763799999)"
LOVELACE WESTSIDE HOSPITAL,10501 GOLF COURSE ROAD NORTHWEST,ALBUQUERQUE,NM,87114,35.2074503540001,-106.677054769,"(35.2074503540001, -106.677054769)"
PMG KASEMAN HOSPITAL,8300 CONSTITUTION AVENUE NORTHEAST,ALBUQUERQUE,NM,87110,35.0929648520001,-106.55319003,"(35.0929648520001, -106.55319003)"
LOVELACE REGIONAL HOSPITAL - ROSWELL,117 EAST 19TH STREET,ROSWELL,NM,88201,33.4171011720001,-104.52117265700001,"(33.4171011720001, -104.52117265700001)"
CIBOLA GENERAL HOSPITAL,1016 EAST ROOSEVELT AVENUE,GRANTS,NM,87020,35.162152965000104,-107.827119368,"(35.162152965000104, -107.827119368)"
UNM SANDOVAL REGIONAL MEDICAL CENTER,3001 BROADMOOR BLVD NE,RIO RANCHO,NM,87144,35.3087657990001,-106.680232941,"(35.3087657990001, -106.680232941)"
VERDE VALLEY MEDICAL CENTER,269 S CANDY LANE,COTTONWOOD,AZ,86326,34.735359639,-112.029564595,"(34.735359639, -112.029564595)"
MEMORIAL HOSPITAL,1101 MICHIGAN AVE,LOGANSPORT,IN,46947,40.763478766,-86.3620203199999,"(40.763478766, -86.3620203199999)"
KENTUCKIANA MEDICAL CENTER LLC,4601 MEDICAL PLAZA WAY,CLARKSVILLE,IN,47129,38.3330855930001,-85.752433815,"(38.3330855930001, -85.752433815)"
PORTER REGIONAL HOSPITAL,85 EAST US HWY 6,VALPARAISO,IN,46383,41.553276759,-87.049681709,"(41.553276759, -87.049681709)"
OHIOHEALTH MANSFIELD HOSPITAL,335 GLESSNER AVENUE,MANSFIELD,OH,44903,40.752924353000004,-82.529472766,"(40.752924353000004, -82.529472766)"
NORTH VISTA HOSPITAL,1409 EAST LAKE MEAD BOULEVARD,NORTH LAS VEGAS,NV,89030,36.194728407000106,-115.122563555,"(36.194728407000106, -115.122563555)"
RENOWN SOUTH MEADOWS MEDICAL CENTER,10101 DOUBLE R BOULEVARD,RENO,NV,89521,39.435570695,-119.76059016100001,"(39.435570695, -119.76059016100001)"
CAMPBELLTON-GRACEVILLE HOSPITAL,5429 COLLEGE DR,GRACEVILLE,FL,32440,30.963035163,-85.506744552,"(30.963035163, -85.506744552)"
BELLEVUE HOSPITAL,1400 WEST MAIN STREET,BELLEVUE,OH,44811,41.2879620460001,-82.881604797,"(41.2879620460001, -82.881604797)"
PARKVIEW REGIONAL MEDICAL CENTER,11109 PARKVIEW PLAZA DRIVE,FORT WAYNE,IN,46805,41.188451983,-85.101793443,"(41.188451983, -85.101793443)"
COLUMBUS REGIONAL HOSPITAL,2400 E 17TH ST,COLUMBUS,IN,47201,39.216952915,-85.895463792,"(39.216952915, -85.895463792)"
REGIONS HOSPITAL,640 JACKSON STREET,ST PAUL,MN,55101,44.955887533000094,-93.0949516379999,"(44.955887533000094, -93.0949516379999)"
MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,FREMONT,OH,43420,41.339258629,-83.13544545100001,"(41.339258629, -83.13544545100001)"
SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,PORTSMOUTH,OH,45662,38.7533184580001,-82.977709741,"(38.7533184580001, -82.977709741)"
UNIVERSITY MEDICAL CENTER OF SOUTHERN NEVADA,1800 WEST CHARLESTON BOULEVARD,LAS VEGAS,NV,89102,36.1596237300001,-115.16745670200001,"(36.1596237300001, -115.16745670200001)"
FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE,1201 HADLEY RD,MOORESVILLE,IN,46158,39.6078571130001,-86.355692529,"(39.6078571130001, -86.355692529)"
FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE,1710 LAFAYETTE RD,CRAWFORDSVILLE,IN,47933,40.0664718570001,-86.9055719139999,"(40.0664718570001, -86.9055719139999)"
INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,601 W SECOND ST,BLOOMINGTON,IN,47403,39.15989295,-86.539893595,"(39.15989295, -86.539893595)"
BON SECOURS ST FRANCIS WATKINS CENTRE,601 WATKINS CENTRE PKWY,MIDLOTHIAN,VA,23113,37.5101901530001,-77.696234945,"(37.5101901530001, -77.696234945)"
BLUFFTON REGIONAL MEDICAL CENTER,303 S MAIN ST,BLUFFTON,IN,46714,40.737354839,-85.170774991,"(40.737354839, -85.170774991)"
FRANCISCAN ST MARGARET HEALTH - HAMMOND,5454 HOHMAN AVE,HAMMOND,IN,46320,41.61511211,-87.5239895029999,"(41.61511211, -87.5239895029999)"
PINNACLE HOSPITAL,9301 CONNECTICUT DR,CROWN POINT,IN,46307,41.4480816980001,-87.3285665449999,"(41.4480816980001, -87.3285665449999)"
INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,5165 MCCARTY LN,LAFAYETTE,IN,47905,40.400530442,-86.806373219,"(40.400530442, -86.806373219)"
FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,301 W HOMER ST,MICHIGAN CITY,IN,46360,41.706841127000104,-86.900461091,"(41.706841127000104, -86.900461091)"
STARKE HOSPITAL,102 E CULVER RD,KNOX,IN,46534,41.287568804,-86.621997285,"(41.287568804, -86.621997285)"
GOOD SAMARITAN HOSPITAL,520 S 7TH ST,VINCENNES,IN,47591,38.673312929000105,-87.532093359,"(38.673312929000105, -87.532093359)"
INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,11700 N MERIDIAN ST,CARMEL,IN,46032,39.959344478,-86.15965566700001,"(39.959344478, -86.15965566700001)"
SUMMA HEALTH SYSTEMS AKRON HOSPITAL,525 EAST MARKET STREET,AKRON,OH,44309,41.0811261860001,-81.499818706,"(41.0811261860001, -81.499818706)"
PARKVIEW WHITLEY HOSPITAL,1260 E SR 205,COLUMBIA CITY,IN,46725,41.158646370999996,-85.46490159099992,"(41.158646370999996, -85.46490159099992)"
FRANCISCAN ST FRANCIS HEALTH - INDIANAPOLIS,8111 S EMERSON AVE,INDIANAPOLIS,IN,46237,39.6487177590001,-86.07946762799999,"(39.6487177590001, -86.07946762799999)"
ST CLAIR MEMORIAL HOSPITAL,1000 BOWER HILL ROAD,PITTSBURGH,PA,15243,40.3780950010001,-80.066629999,"(40.3780950010001, -80.066629999)"
CSF - UTUADO,C/ISAAC GONZALEZ MARTINEZ,ARENAS,PR,641,18.2677130980001,-66.7012851819999,"(18.2677130980001, -66.7012851819999)"
WHEELING HOSPITAL,1 MEDICAL PARK,WHEELING,WV,26003,40.0591186070001,-80.685007335,"(40.0591186070001, -80.685007335)"
ST LUKES HOSPITAL SACRED HEART CAMPUS,421 CHEW STREET,ALLENTOWN,PA,18102,40.608314804,-75.468459857,"(40.608314804, -75.468459857)"
DOVER EMERGENCY ROOM,10 CENTRAL AVENUE,DOVER,NH,3820,43.1810142940001,-70.878478945,"(43.1810142940001, -70.878478945)"
WETZEL COUNTY HOSPITAL,3 EAST BENJAMIN DRIVE,NEW MARTINSVILLE,WV,26155,39.6811286350001,-80.8500326179999,"(39.6811286350001, -80.8500326179999)"
CROSS ROAD MEDICAL CENTER,"187 GLENN HWY, PO BOX 5",GLENNALLEN,AK,99588,62.108931999999996,-145.540928,"(62.108931999999996, -145.540928)"
ALEXANDER HOSPITAL,PO BOX 2568,HICKORY,NC,28603,35.695534197,-81.2911514309999,"(35.695534197, -81.2911514309999)"
MCLAUGHLIN PUBLIC HEALTH SERVICE INDIAN HEALTH CENTER,701 6TH STREET EAST,MCLAUGHLIN,SD,57642,45.8091804000001,-100.8084582,"(45.8091804000001, -100.8084582)"
SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,1503 CEDAR CREST BOULEVARD,ALLENTOWN,PA,18104,40.6127542900001,-75.529232905,"(40.6127542900001, -75.529232905)"
TYRONE HOSPITAL,187 HOSPITAL DRIVE,TYRONE,PA,16686,40.6746622140001,-78.252332661,"(40.6746622140001, -78.252332661)"
SURGICAL INSTITUTE OF READING,2752 CENTURY BOULEVARD,WYOMISSING,PA,19610,40.358611757000105,-75.987926982,"(40.358611757000105, -75.987926982)"
HERITAGE VALLEY BEAVER,1000 DUTCH RIDGE ROAD,BEAVER,PA,15009,40.712044516,-80.323298436,"(40.712044516, -80.323298436)"
FOREST HEALTH MEDICAL CENTER OF BUCKS COUNTY,280 MIDDLETOWN BOULEVARD,LANGHORNE,PA,19047,40.1809704670001,-74.885178455,"(40.1809704670001, -74.885178455)"
PRESBYTERIAN RUST MEDICAL CENTER,2400 UNSER BLVD. SE,RIO RANCHO,NM,87124,35.2193621380001,-106.69320701299999,"(35.2193621380001, -106.69320701299999)"
EDGEWOOD SURGICAL HOSPITAL,239 EDGEWOOD DRIVE EXTENSION,TRANSFER,PA,16154,41.3307320010001,-80.418328999,"(41.3307320010001, -80.418328999)"
GEISINGER JERSEY SHORE HOSPITAL,1020 THOMPSON STREET,JERSEY SHORE,PA,17740,41.2018360020001,-77.26793100100001,"(41.2018360020001, -77.26793100100001)"
ROTHMAN SPECIALTY HOSPITAL,3300 TILLMAN DRIVE,BENSALEM,PA,19020,40.1129395310001,-74.962706752,"(40.1129395310001, -74.962706752)"
THE MEDICAL CENTER OF SOUTHEAST TEXAS BEAUMONT CAMPUS,6025 METROPOLITAN DRIVE,BEAUMONT,TX,77706,30.1121411010001,-94.16975617,"(30.1121411010001, -94.16975617)"
FULTON COUNTY MEDICAL CENTER,214 PEACH ORCHARD ROAD,MCCONNELLSBURG,PA,17233,39.937190243,-78.006870221,"(39.937190243, -78.006870221)"
INTERFAITH MEDICAL CENTER,1545 ATLANTIC AVE,BROOKLYN,NY,11213,40.6782330440001,-73.937368335,"(40.6782330440001, -73.937368335)"
ADVANCED SURGICAL HOSPITAL,100 TRICH DRIVE,WASHINGTON,PA,15301,40.156412001,-80.2790419999999,"(40.156412001, -80.2790419999999)"
PALMERTON HOSPITAL,135 LAFAYETTE AVENUE,PALMERTON,PA,18071,40.8029710010001,-75.61502799999991,"(40.8029710010001, -75.61502799999991)"
PHYSICIANS CARE SURGICAL HOSPITAL,454 ENTERPRISE DRIVE,ROYERSFORD,PA,19468,40.216070001,-75.553404999,"(40.216070001, -75.553404999)"
BARNES-KASSON COUNTY HOSPITAL,2872 TURNPIKE STREET,SUSQUEHANNA,PA,18847,41.9465591430001,-75.5923037049999,"(41.9465591430001, -75.5923037049999)"
PARKLAND HEALTH CENTER-FARMINGTON,1101 WEST LIBERTY STREET,FARMINGTON,MO,63640,37.7813659240001,-90.4382447359999,"(37.7813659240001, -90.4382447359999)"
CHRISTIANA CARE-WILMINGTON HOSPITAL,501 W 14TH ST,WILMINGTON,DE,19801,39.751463898000104,-75.54966179899999,"(39.751463898000104, -75.54966179899999)"
LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,1285 CREEKSIDE BLVD E,NAPLES,FL,34109,26.2701740000001,-81.788584,"(26.2701740000001, -81.788584)"
OVIEDO MEDICAL CENTER,8300 RED BUG LAKE RD,OVIEDO,FL,32765,28.6578410000001,-81.228064,"(28.6578410000001, -81.228064)"
UF HEALTH NORTH,15255 MAX LEGGETT PARKWAY,JACKSONVILLE,FL,32218,30.483998,-81.6334189999999,"(30.483998, -81.6334189999999)"
SANFORD TRANSPLANT CENTER,736 BROADWAY,FARGO,ND,58122,46.88429800000011,-96.788422,"(46.88429800000011, -96.788422)"
LAFAYETTE-AMG SPECIALTY HOSPITAL,4811 AMBASSADOR CAFFERY PARKWAY,LAFAYETTE,LA,70503,30.150409082000103,-92.0362093589999,"(30.150409082000103, -92.0362093589999)"
SANFORD MEDICAL CENTER FARGO,5225 23RD AVE S,FARGO,ND,58103,46.845218902000106,-96.87577895,"(46.845218902000106, -96.87577895)"
DIGINITY HEALTH-ST.ROSE DOMINICAN BLUE DAIMOND CAMPUS,4855 BLUE DIAMOND ROAD,LAS VEGAS,NV,89139,36.032117,-115.20711599999998,"(36.032117, -115.20711599999998)"
HENDERSON HOSPITAL,1050 WEST GALLERIA DRIVE,HENDERSON,NV,89011,36.072711,-115.03056799999999,"(36.072711, -115.03056799999999)"
SAN JOSE BEHAVIORAL HEALTH,455 SILICON VALLEY BOULEVARD,SAN JOSE,CA,95138,37.24902093,-121.77445822600001,"(37.24902093, -121.77445822600001)"
THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS,2000 TRANSMOUNTAIN RD,EL PASO,TX,79911,31.904574481999997,-106.564962759,"(31.904574481999997, -106.564962759)"
HOUSTON METHODIST THE WOODLANDS HOSPITAL,17201 I-45 SOUTH,THE WOODLANDS,TX,77385,30.205594693000002,-95.45380014700001,"(30.205594693000002, -95.45380014700001)"
CHRISTUS MOTHER FRANCES HOSPITAL - SOUTH TYLER,8389 S BROADWAY AVENUE,TYLER,TX,75703,32.258061705,-95.3089027729999,"(32.258061705, -95.3089027729999)"
DELL SETON MEDICAL CENTER AT THE UNIVERSITY OF TEXAS,1500 RED RIVER STREET,AUSTIN,TX,78701,30.276389884,-97.733847731,"(30.276389884, -97.733847731)"
DIGNITY HEALTH-ST. ROSE DOMINICAN SAHARA CAMPUS,4980 W. SAHARA AVENUE LAS VEGAS,LAS VEGAS,NV,89146,36.1459360000001,-115.209097,"(36.1459360000001, -115.209097)"
DAVIE MEDICAL CENTER,MEDICAL CENTER BLVD,BERMUDA RUN,NC,27006,36.0094038940001,-80.44758968799991,"(36.0094038940001, -80.44758968799991)"
VERITAS COLLABORATIVE NORTH CAROLINA LLC,615 DOUGLAS STREET,DURHAM,NC,27705,36.009940375999996,-78.942325379,"(36.009940375999996, -78.942325379)"
ESSENTIA HEALTH SANDSTONE,705 LUNDORFF DRIVE SOUTH,SANDSTONE,MN,55072,46.11903664,-92.885305267,"(46.11903664, -92.885305267)"
MERCY HOSPITAL – UNITY CAMPUS,550 OSBORNE RD,FRIDLEY,MN,55432,45.106480623,-93.256730437,"(45.106480623, -93.256730437)"
CHRISTUS OCHSNER ST PATRICK HOSPITAL,524 DR. MICHAEL DEBAKEY DRIVE,LAKE CHARLES,LA,70601,30.215944237,-93.2279166169999,"(30.215944237, -93.2279166169999)"
CHILDREN'S NATIONAL EMERGENCY DEPARTMENT AT UNITED MEDICAL CENTER,"1310 SOUTHERN AVENUE, SE",WASHINGTON,DC,20032,38.8359557000001,-76.984984771,"(38.8359557000001, -76.984984771)"
ALLEGIANCE HEALTH CENTER OF MONROE,3421 MEDICAL PARK DR,MONROE,LA,71203,32.579959934,-92.070823605,"(32.579959934, -92.070823605)"
LOUISIANA EXTENDED CARE HOSPITAL OF LAFAYETTE,2810 AMBASSSADOR CAFFERY PARKWAY,LAFAYETTE,LA,70506,30.197747822000103,-92.07712539499991,"(30.197747822000103, -92.07712539499991)"
BRIDGEPOINT NATIONAL HARBOR,"4601 MARTIN LUTHER KING JR. AVENUE, SW",WASHINGTON,DC,20032,38.825128955,-77.0131483919999,"(38.825128955, -77.0131483919999)"
CALVERT HEALTH MEDICAL CENTER,100 HOSPITAL ROAD,PRINCE FREDERICK,MD,20678,38.5599068080001,-76.596272556,"(38.5599068080001, -76.596272556)"
HOSP GENERAL MENONITA DE CAGUAS,PR-172 URB TURABO GARDANS (SALIDA 21),CAGUAS,PR,726,18.220716112999998,-66.049890206,"(18.220716112999998, -66.049890206)"
MEMORIAL HOSPITAL EAST,1404 CROSS ST,SHILOH,IL,62269,38.5736900150001,-89.90542633699991,"(38.5736900150001, -89.90542633699991)"
SCL HEALTH COMMUNITY HOSPITAL - NORTHGLENN,11900 GRANT STREET,DENVER,CO,80233,39.91240745,-104.984073326,"(39.91240745, -104.984073326)"
THE MIRIAM HOSPITAL,164 SUMMIT AVE,PROVIDENCE,RI,2906,41.852068188000004,-71.39812349499991,"(41.852068188000004, -71.39812349499991)"
NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,RI,2840,41.4971391230001,-71.306048988,"(41.4971391230001, -71.306048988)"
NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,BOSTON,MA,2120,42.3297000000001,-71.1077,"(42.3297000000001, -71.1077)"
HOLY FAMILY HOSP @ MERRIMACK,140 LINCOLN AVENUE,HAVERHILL,MA,1830,42.7653,-71.0448,"(42.7653, -71.0448)"
MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,2114,42.3626,-71.0692999999999,"(42.3626, -71.0692999999999)"
SCL HEALTH COMMUNITY HOSPITAL- WESTMINSTER,6500 WEST 104TH AVE,WESTMINSTER,CO,80020,39.8876372730001,-105.06819796200001,"(39.8876372730001, -105.06819796200001)"
ACOMA-CANONCITO-LAGUNA (ACL) HOSPITAL,80 B VETERANS BOULEVARD,ACOMA,NM,87034,35.068386358000105,-107.57092400799999,"(35.068386358000105, -107.57092400799999)"
BANNER BAYWOOD MEDICAL CENTER,6644 E. BAYWOOD AVE.,MESA,AZ,85206,33.411005403000004,-111.68799961299999,"(33.411005403000004, -111.68799961299999)"
RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,RI,2903,41.811881079,-71.409129255,"(41.811881079, -71.409129255)"
ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVE,PROVIDENCE,RI,2908,41.8348386860001,-71.4353896379999,"(41.8348386860001, -71.4353896379999)"
OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,RI,2904,41.855294771,-71.4592404759999,"(41.855294771, -71.4592404759999)"
MEMORIAL HOSPITAL OF RHODE ISLAND,111 BREWSTER STREET,PAWTUCKET,RI,2860,41.8699220010001,-71.376456445,"(41.8699220010001, -71.376456445)"
KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE ROAD,WARWICK,RI,2886,41.7052480850001,-71.47823583600001,"(41.7052480850001, -71.47823583600001)"
LANDMARK MEDICAL CENTER,115 CASS AVE,WOONSOCKET,RI,2895,42.004611903000104,-71.495803334,"(42.004611903000104, -71.495803334)"
SOUTH COUNTY HEALTH,100 KENYON AVE,WAKEFIELD,RI,2879,41.431078649,-71.49641109999999,"(41.431078649, -71.49641109999999)"
APPLING HEALTHCARE SYSTEM,163 EAST TOLLISON STREET,BAXLEY,GA,31513,31.769310725,-82.3488493199999,"(31.769310725, -82.3488493199999)"
