FID,NAME,CITY,STATE,COUNTY,LATITUDE,LONGITUDE,TYPE
4052,SUMMITRIDGE CENTER- PSYCHIATRY & ADDICTIVE MED,LAWRENCEVILLE,GA,GWINNETT,33.94238602,-83.98959993,PSYCHIATRIC
4053,TAYLOR REGIONAL HOSPITAL,HAWKINSVILLE,GA,PULASKI,32.29784992,-83.48511633,GENERAL ACUTE CARE
4054,WAYNE MEMORIAL HOSPITAL,JESUP,GA,WAYNE,31.60095713,-81.89990856,GENERAL ACUTE CARE
4055,"ASPIRUS MEDFORD HOSPITAL & CLINICS, INC",MEDFORD,WI,TAYLOR,45.13511577,-90.35607112,CRITICAL ACCESS
4056,MEADOWS REGIONAL MEDICAL CENTER,VIDALIA,GA,TOOMBS,32.20859527,-82.3752472,GENERAL ACUTE CARE
4057,WELLSTAR WEST GEORGIA MEDICAL CENTER,LAGRANGE,GA,TROUP,33.03159067,-85.05795342,GENERAL ACUTE CARE
4058,SAUK PRAIRIE HOSPITAL,PRAIRIE DU SAC,WI,SAUK,43.28727266,-89.75210536,GENERAL ACUTE CARE
4059,LIFECARE HOSPITALS OF SHREVEPORT,SHREVEPORT,LA,CADDO,32.40294715,-93.76569305,LONG TERM CARE
4060,GENESIS BEHAVIORAL HOSPITAL,BREAUX BRIDGE,LA,ST. MARTIN,30.29336769,-91.90641627,GENERAL ACUTE CARE
4061,LEXINGTON VA MEDICAL CENTER - LEESTOWN,LEXINGTON,KY,FAYETTE,38.073859000000006,-84.538381,MILITARY
4062,FOUNDATION SURGICAL HOSPITAL OF HOUSTON,HOUSTON,TX,HARRIS,29.69239576,-95.40075736,GENERAL ACUTE CARE
4063,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,CHICO,CA,BUTTE,39.74182759,-121.85039429999999,GENERAL ACUTE CARE
4064,OCEANS HOSPITAL OF BROUSSARD,BROUSSARD,LA,LAFAYETTE,30.13787777,-91.98092415,PSYCHIATRIC
4065,CARL VINSON VA MEDICAL CENTER,DUBLIN,GA,LAURENS,32.53648137,-82.94322640000001,MILITARY
4066,EAST BAY DIVISION - MARTINEZ OUTPATIENT CLINIC,MARTINEZ,CA,CONTRA COSTA,37.99436151,-122.1157858,MILITARY
4067,SEPULVEDA AMBULATORY CARE CENTER,LOS ANGELES,CA,LOS ANGELES,34.24438639,-118.4820418,GENERAL ACUTE CARE
4068,VA MEDICAL CENTER - SACRAMENTO,MATHER,CA,SACRAMENTO,38.57296625,-121.2964588,MILITARY
4069,LOUISIANA EXTENDED CARE HOSPITAL OF NATCHITOCHES,NATCHITOCHES,LA,NATCHITOCHES,31.75266748,-93.07859297,LONG TERM CARE
4070,PAM SPECIALTY HOSPITAL OF HAMMOND,HAMMOND,LA,TANGIPAHOA,30.46784168,-90.45514432,GENERAL ACUTE CARE
4071,NORTHLAKE BEHAVIORAL HEALTH SYSTEM,MANDEVILLE,LA,ST. TAMMANY,30.34735215,-90.0182325,GENERAL ACUTE CARE
4072,TOTALLY KIDS REHABILITATION CENTER,LOMA LINDA,CA,SAN BERNARDINO,34.07023245,-117.24469750000002,CHILDREN
4073,UCSF MEDICAL CENTER AT MISSION BAY,SAN FRANCISCO,CA,SAN FRANCISCO,37.76548003,-122.39007050000001,GENERAL ACUTE CARE
4074,ENLOE REHABILITATION CENTER,CHICO,CA,BUTTE,39.75418656,-121.86753190000002,REHABILITATION
4075,ADVENTIST HEALTH FEATHER RIVER HOSPITAL,PARADISE,CA,BUTTE,39.75686334,-121.5712977,GENERAL ACUTE CARE
4076,OROVILLE HOSPITAL,OROVILLE,CA,BUTTE,39.50614960000001,-121.5411581,GENERAL ACUTE CARE
4077,ST. ELIZABETH COMMUNITY HOSPITAL,RED BLUFF,CA,TEHAMA,40.14849498,-122.21905249999999,GENERAL ACUTE CARE
4078,VA LOMA LINDA HEALTHCARE SYSTEM,LOMA LINDA,CA,SAN BERNARDINO,34.05025751,-117.2500638,MILITARY
4079,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,CA,SAN BERNARDINO,34.13136432,-117.32181399999999,GENERAL ACUTE CARE
4080,KAISER FND HOSP - FONTANA,FONTANA,CA,SAN BERNARDINO,34.07310244,-117.4340179,GENERAL ACUTE CARE
4081,NORTH COLORADO MEDICAL CENTER,GREELEY,CO,WELD,40.41456762,-104.7085776,GENERAL ACUTE CARE
4082,VA SAN DIEGO HEALTHCARE SYSTEM,SAN DIEGO,CA,SAN DIEGO,32.87555805,-117.2324193,MILITARY
4083,BRIDGEPOINT CONTINUING CARE HOSPITAL,MARRERO,LA,JEFFERSON,29.89249907,-90.09487112,LONG TERM CARE
4084,LOMA LINDA UNIVERSITY MEDICAL CENTER,LOMA LINDA,CA,SAN BERNARDINO,34.04966684,-117.26401240000001,GENERAL ACUTE CARE
4085,REDLANDS COMMUNITY HOSPITAL,REDLANDS,CA,SAN BERNARDINO,34.03646309,-117.2050148,GENERAL ACUTE CARE
4086,VICTOR VALLEY GLOBAL MEDICAL CENTER,VICTORVILLE,CA,SAN BERNARDINO,34.52830642,-117.2931977,GENERAL ACUTE CARE
4087,GROSSMONT HOSPITAL,LA MESA,CA,SAN DIEGO,32.78057044,-117.00678149999999,GENERAL ACUTE CARE
4088,RADY CHILDREN'S HOSPITAL - SAN DIEGO,SAN DIEGO,CA,SAN DIEGO,32.79795853,-117.151301,CHILDREN
4089,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,LA JOLLA,CA,SAN DIEGO,32.88518451,-117.2254602,GENERAL ACUTE CARE
4090,SCRIPPS MERCY HOSPITAL,SAN DIEGO,CA,SAN DIEGO,32.75143062,-117.16005359999998,GENERAL ACUTE CARE
4091,SCRIPPS MERCY HOSPITAL - CHULA VISTA,CHULA VISTA,CA,SAN DIEGO,32.63374646,-117.0832587,GENERAL ACUTE CARE
4092,SHARP CHULA VISTA MEDICAL CENTER,CHULA VISTA,CA,SAN DIEGO,32.61897607,-117.02318559999999,GENERAL ACUTE CARE
4093,SHARP MCDONALD CENTER,SAN DIEGO,CA,SAN DIEGO,32.80601161,-117.1544762,REHABILITATION
4094,SHARP MEMORIAL HOSPITAL,SAN DIEGO,CA,SAN DIEGO,32.79928435,-117.1544728,GENERAL ACUTE CARE
4095,CHINESE HOSPITAL,SAN FRANCISCO,CA,SAN FRANCISCO,37.79548828,-122.4091688,GENERAL ACUTE CARE
4096,SUTTER AMADOR HOSPITAL,JACKSON,CA,AMADOR,38.35011701,-120.7643412,GENERAL ACUTE CARE
4097,ADVENTIST HEALTH SIMI VALLEY,SIMI VALLEY,CA,VENTURA,34.28916539,-118.7445353,GENERAL ACUTE CARE
4098,ST. JOHN'S PLEASANT VALLEY HOSPITAL,CAMARILLO,CA,VENTURA,34.24367912,-119.0194477,GENERAL ACUTE CARE
4099,PETALUMA VALLEY HOSPITAL,PETALUMA,CA,SONOMA,38.2546958,-122.63177830000001,GENERAL ACUTE CARE
4100,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,SANTA ROSA,CA,SONOMA,38.44374929999999,-122.7017396,GENERAL ACUTE CARE
4101,KAISER FOUNDATION HOSPITAL - VACAVILLE,VACAVILLE,CA,SOLANO,38.38862766,-121.9391048,GENERAL ACUTE CARE
4102,NORTH BAY MEDICAL CENTER,FAIRFIELD,CA,SOLANO,38.26183055,-122.04754779999999,GENERAL ACUTE CARE
4103,SUTTER SOLANO MEDICAL CENTER,VALLEJO,CA,SOLANO,38.13118388,-122.2373586,GENERAL ACUTE CARE
4104,GOLETA VALLEY COTTAGE HOSPITAL,SANTA BARBARA,CA,SANTA BARBARA,34.43382344,-119.81029679999999,GENERAL ACUTE CARE
4105,MARIAN MEDICAL CENTER,SANTA MARIA,CA,SANTA BARBARA,34.95119993,-120.4131305,GENERAL ACUTE CARE
4106,COTTAGE REHABILITATION HOSPITAL,SANTA BARBARA,CA,SANTA BARBARA,34.4329679,-119.72274309999999,REHABILITATION
4107,SUTTER COAST HOSPITAL,CRESCENT CITY,CA,DEL NORTE,41.77372684,-124.19412340000002,GENERAL ACUTE CARE
4108,ADVENTIST HEALTH SONORA REGIONAL MEDICAL CENTER - FAIRVIEW,SONORA,CA,TUOLUMNE,37.9796874,-120.3908013,GENERAL ACUTE CARE
4109,ADVENTIST HEALTH SONORA GREENLEY,SONORA,CA,TUOLUMNE,37.97723023,-120.37085049999999,GENERAL ACUTE CARE
4110,MARK TWAIN ST. JOSEPH'S HOSPITAL,SAN ANDREAS,CA,CALAVERAS,38.19005959,-120.6705756,GENERAL ACUTE CARE
4111,ALTA BATES SUMMIT MED CTR-HERRICK CAMPUS,BERKELEY,CA,ALAMEDA,37.86441186,-122.26857759999999,GENERAL ACUTE CARE
4112,UCSF BENIOFF CHILDRENS HOSPITAL AND RESEARCH CTR AT OAKLAND,OAKLAND,CA,ALAMEDA,37.83703736,-122.26742069999999,CHILDREN
4113,EDEN MEDICAL CENTER,CASTRO VALLEY,CA,ALAMEDA,37.69773234,-122.08886909999998,GENERAL ACUTE CARE
4114,KAISER FND HOSP - OAKLAND CAMPUS,OAKLAND,CA,ALAMEDA,37.82466462,-122.25746670000001,GENERAL ACUTE CARE
4115,KAISER FND HOSP-MANTECA,MANTECA,CA,SAN JOAQUIN,37.79811659,-121.2458864,GENERAL ACUTE CARE
4116,SUTTER TRACY COMMUNITY HOSPITAL,TRACY,CA,SAN JOAQUIN,37.74421852,-121.43392970000001,GENERAL ACUTE CARE
4117,AMERICAN RECOVERY CENTER,POMONA,CA,LOS ANGELES,34.06099257,-117.79063590000001,REHABILITATION
4118,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,LOS ANGELES,CA,LOS ANGELES,34.03735377,-118.26597609999999,GENERAL ACUTE CARE
4119,CASA COLINA HOSPITAL FOR REHAB MEDICINE,POMONA,CA,LOS ANGELES,34.09809331,-117.74727560000001,GENERAL ACUTE CARE
4120,CATALINA ISLAND MEDICAL CENTER,AVALON,CA,LOS ANGELES,33.33920404,-118.3307051,GENERAL ACUTE CARE
4121,CEDARS SINAI MEDICAL CENTER,LOS ANGELES,CA,LOS ANGELES,34.07629445,-118.38071210000001,GENERAL ACUTE CARE
4122,CHILDREN'S HOSPITAL OF LOS ANGELES,LOS ANGELES,CA,LOS ANGELES,34.09763014,-118.2910376,CHILDREN
4123,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,COVINA,CA,LOS ANGELES,34.08830922,-117.8930216,GENERAL ACUTE CARE
4124,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,WEST COVINA,CA,LOS ANGELES,34.06346308,-117.94566599999999,GENERAL ACUTE CARE
4125,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,CA,LOS ANGELES,34.05467441,-118.2651585,GENERAL ACUTE CARE
4126,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,VALENCIA,CA,LOS ANGELES,34.39772694,-118.55387859999999,GENERAL ACUTE CARE
4127,HUNTINGTON MEMORIAL HOSPITAL,PASADENA,CA,LOS ANGELES,34.13438536,-118.15298390000001,GENERAL ACUTE CARE
4128,JOYCE EISENBERG KEEFER MEDICAL CENTER,RESEDA,CA,LOS ANGELES,34.20054599,-118.553148,PSYCHIATRIC
4129,KAISER FOUNDATION HOSPITAL SOUTH BAY,HARBOR CITY,CA,LOS ANGELES,33.78859527,-118.29598270000001,GENERAL ACUTE CARE
4130,KAISER PERMANENTE WOODLAND HILLS MEDICAL CENTER,WOODLAND HILLS,CA,LOS ANGELES,34.1703945,-118.5896872,GENERAL ACUTE CARE
4131,KINDRED HOSPITAL - LA MIRADA,LA MIRADA,CA,LOS ANGELES,33.91636424,-118.01335390000001,GENERAL ACUTE CARE
4132,KINDRED HOSPITAL - LOS ANGELES,LOS ANGELES,CA,LOS ANGELES,33.99013059,-118.37845109999999,GENERAL ACUTE CARE
4133,MEMORIALCARE LONG BEACH MEDICAL CENTER,LONG BEACH,CA,LOS ANGELES,33.80819537,-118.18692990000001,GENERAL ACUTE CARE
4134,NORTHRIDGE HOSPITAL MEDICAL CENTER,NORTHRIDGE,CA,LOS ANGELES,34.21982493,-118.5330682,GENERAL ACUTE CARE
4135,POMONA VALLEY HOSPITAL MEDICAL CENTER,POMONA,CA,LOS ANGELES,34.07684882,-117.750552,GENERAL ACUTE CARE
4136,PIH HEALTH HOSPITAL- WHITTIER,WHITTIER,CA,LOS ANGELES,33.96994342,-118.04992859999999,GENERAL ACUTE CARE
4137,PROVIDENCE HOLY CROSS MEDICAL CENTER,MISSION HILLS,CA,LOS ANGELES,34.27954744,-118.4598077,GENERAL ACUTE CARE
4138,SHERMAN OAKS HOSPITAL,SHERMAN OAKS,CA,LOS ANGELES,34.16019496,-118.44941399999999,GENERAL ACUTE CARE
4139,ST. FRANCIS MEDICAL CENTER,LYNWOOD,CA,LOS ANGELES,33.92957184,-118.20327959999999,GENERAL ACUTE CARE
4140,ST. MARY MEDICAL CENTER,LONG BEACH,CA,LOS ANGELES,33.78042338,-118.1861154,GENERAL ACUTE CARE
4141,TOM REDGATE MEMORIAL RECOVERY CENTER,LONG BEACH,CA,LOS ANGELES,33.78936752,-118.19664650000001,REHABILITATION
4142,TORRANCE MEMORIAL MEDICAL CENTER,TORRANCE,CA,LOS ANGELES,33.81175422,-118.3442929,GENERAL ACUTE CARE
4143,"USC KENNETH NORRIS, JR. CANCER HOSPITAL",LOS ANGELES,CA,LOS ANGELES,34.06135541,-118.2047855,GENERAL ACUTE CARE
4144,VALLEY PRESBYTERIAN HOSPITAL,VAN NUYS,CA,LOS ANGELES,34.1949895,-118.4630213,GENERAL ACUTE CARE
4145,ADVENTIST HEALTH WHITE MEMORIAL MEDICAL CENTER,LOS ANGELES,CA,LOS ANGELES,34.0491115,-118.2179995,GENERAL ACUTE CARE
4146,SUTTER LAKESIDE HOSPITAL,LAKEPORT,CA,LAKE,39.10495347,-122.90669,GENERAL ACUTE CARE
4147,THE BETTY FORD CENTER,RANCHO MIRAGE,CA,RIVERSIDE,33.76230051,-116.4007058,REHABILITATION
4148,KAISER FND HOSP - RIVERSIDE,RIVERSIDE,CA,RIVERSIDE,33.90492377,-117.4692591,GENERAL ACUTE CARE
4149,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,RIVERSIDE,CA,RIVERSIDE,33.92721645,-117.4393743,GENERAL ACUTE CARE
4150,PACIFIC GROVE HOSPITAL,RIVERSIDE,CA,RIVERSIDE,33.96230639,-117.39529350000001,PSYCHIATRIC
4151,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,CAMPBELL,CA,SANTA CLARA,37.25975739,-121.947554,CHILDREN
4152,STANFORD HEALTH CARE,PALO ALTO,CA,SANTA CLARA,37.43465244,-122.1748831,GENERAL ACUTE CARE
4153,MENLO PARK SURGICAL HOSPITAL,MENLO PARK,CA,SAN MATEO,37.4616441,-122.15918329999998,GENERAL ACUTE CARE
4154,MILLS HEALTH CENTER,SAN MATEO,CA,SAN MATEO,37.56518478,-122.3265094,GENERAL ACUTE CARE
4155,MERCY MEDICAL CENTER - REDDING,REDDING,CA,SHASTA,40.57192498,-122.39541059999999,GENERAL ACUTE CARE
4156,KAISER FND HOSP - ROSEVILLE,ROSEVILLE,CA,PLACER,38.74680587,-121.2509392,GENERAL ACUTE CARE
4157,SUTTER ROSEVILLE MEDICAL CENTER,ROSEVILLE,CA,PLACER,38.76616,-121.24930859999999,GENERAL ACUTE CARE
4158,KAISER FND HOSP - SAN RAFAEL,SAN RAFAEL,CA,MARIN,38.00475446,-122.55457040000002,GENERAL ACUTE CARE
4159,MEMORIAL HOSPITAL LOS BANOS,LOS BANOS,CA,MERCED,37.06409769,-120.8591896,GENERAL ACUTE CARE
4160,CLOVIS COMMUNITY MEDICAL CENTER,CLOVIS,CA,FRESNO,36.8390899,-119.6604767,GENERAL ACUTE CARE
4161,MARSHALL MEDICAL CENTER (1-RH),PLACERVILLE,CA,EL DORADO,38.72494785,-120.79141200000001,GENERAL ACUTE CARE
4162,JOHN MUIR BEHAVIORAL HEALTH CENTER,CONCORD,CA,CONTRA COSTA,37.98598836,-122.0371023,PSYCHIATRIC
4163,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,WALNUT CREEK,CA,CONTRA COSTA,37.91291021,-122.04125649999999,GENERAL ACUTE CARE
4164,COLUSA REGIONAL MEDICAL CENTER,COLUSA,CA,COLUSA,39.20646086,-122.0003794,GENERAL ACUTE CARE
4165,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,BAKERSFIELD,CA,KERN,35.41174058,-119.0395905,GENERAL ACUTE CARE
4166,MERCY HOSPITAL - BAKERSFIELD,BAKERSFIELD,CA,KERN,35.37286364,-119.02770459999999,GENERAL ACUTE CARE
4167,MERCY SOUTHWEST HOSPITAL,BAKERSFIELD,CA,KERN,35.35150429,-119.1124505,GENERAL ACUTE CARE
4168,KAISER FND HOSP - SOUTH SACRAMENTO,SACRAMENTO,CA,SACRAMENTO,38.47063789,-121.4225467,GENERAL ACUTE CARE
4169,MERCY HOSPITAL - FOLSOM,FOLSOM,CA,SACRAMENTO,38.67031491,-121.14567690000001,GENERAL ACUTE CARE
4170,MERCY SAN JUAN HOSPITAL,CARMICHAEL,CA,SACRAMENTO,38.66982929,-121.31410819999999,GENERAL ACUTE CARE
4171,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,CA,SACRAMENTO,38.46354745,-121.4165264,GENERAL ACUTE CARE
4172,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,CA,SACRAMENTO,38.57196715,-121.46922479999999,GENERAL ACUTE CARE
4173,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,CA,SACRAMENTO,38.55492974,-121.4554555,GENERAL ACUTE CARE
4174,"GENERAL HOSPITAL, THE",EUREKA,CA,HUMBOLDT,40.78816855,-124.1402628,GENERAL ACUTE CARE
4175,GLENN MEDICAL CENTER,WILLOWS,CA,GLENN,39.52127867,-122.20804540000002,GENERAL ACUTE CARE
4176,FAIRCHILD MEDICAL CENTER,YREKA,CA,SISKIYOU,41.71937331,-122.6457166,GENERAL ACUTE CARE
4177,ST MARYS HOSPITAL AND MEDICAL CENTER,GRAND JUNCTION,CO,MESA,39.09050716,-108.5635725,GENERAL ACUTE CARE
4178,MERCY MEDICAL CENTER MT. SHASTA,MOUNT SHASTA,CA,SISKIYOU,41.31865738,-122.3211257,GENERAL ACUTE CARE
4179,COMMUNITY HOSPITAL MONTEREY PENINSULA,MONTEREY,CA,MONTEREY,36.57890187,-121.9131287,GENERAL ACUTE CARE
4180,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ANAHEIM,CA,ORANGE,33.84815379,-117.93444769999999,GENERAL ACUTE CARE
4181,SOUTH COAST GLOBAL MEDICAL CENTER,SANTA ANA,CA,ORANGE,33.71113399,-117.88462220000001,GENERAL ACUTE CARE
4182,MISSION HOSPITAL LAGUNA BEACH,LAGUNA BEACH,CA,ORANGE,33.50066116,-117.74090659999999,GENERAL ACUTE CARE
4183,MISSION HOSPITAL REGIONAL MEDICAL CENTER,MISSION VIEJO,CA,ORANGE,33.56054347,-117.66514450000001,GENERAL ACUTE CARE
4184,MEMORIALCARE SADDLEBACK MEDICAL CENTER,LAGUNA HILLS,CA,ORANGE,33.60897585,-117.70912820000001,GENERAL ACUTE CARE
4185,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,CA,ORANGE,33.78878672,-117.88866340000001,GENERAL ACUTE CARE
4187,MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO,MODESTO,CA,STANISLAUS,37.66832477,-120.9741604,GENERAL ACUTE CARE
4188,LOWER CONEE COMMUNITY HOSPITAL,GLENWOOD,GA,WHEELER,32.18006795,-82.67208637,GENERAL ACUTE CARE
4189,ADVENTHEALTH GORDON HOSPITAL,CALHOUN,GA,GORDON,34.5102282,-84.92654300000001,GENERAL ACUTE CARE
4190,GRADY MEMORIAL HOSPITAL,ATLANTA,GA,FULTON,33.75198855,-84.38179157,GENERAL ACUTE CARE
4191,SAINT JOSEPHS HOSPITAL OF ATLANTA,SANDY SPRINGS,GA,FULTON,33.90875798,-84.3489835,GENERAL ACUTE CARE
4192,PIEDMONT NEWNAN HOSPITAL,NEWNAN,GA,COWETA,33.35712855,-84.75501904,GENERAL ACUTE CARE
4193,WELLSTAR KENNESTONE HOSPITAL,MARIETTA,GA,COBB,33.96795254,-84.55135211,GENERAL ACUTE CARE
4194,WELLSTAR WINDY HILL HOSPITAL,MARIETTA,GA,COBB,33.89976139,-84.4794458,GENERAL ACUTE CARE
4195,NORTHSIDE HOSPITAL FORSYTH,CUMMING,GA,FORSYTH,34.17759706,-84.1414718,GENERAL ACUTE CARE
4196,FLOYD MEDICAL CENTER,ROME,GA,FLOYD,34.25975347,-85.17914532,GENERAL ACUTE CARE
4197,FLOYD MEDICAL CENTER,ROME,GA,FLOYD,34.26494735,-85.18958334,PSYCHIATRIC
4198,ST FRANCIS HOSPITAL,COLUMBUS,GA,MUSCOGEE,32.50638542,-84.96067899,GENERAL ACUTE CARE
4199,DONALSONVILLE HOSPITAL,DONALSONVILLE,GA,SEMINOLE,31.05123779,-84.88063362,GENERAL ACUTE CARE
4200,CHILDRENS HEALTHCARE OF ATLANTA - EGLESTON,DRUID HILLS,GA,DEKALB,33.79357068,-84.31965009999999,CHILDREN
4201,EMORY HILLANDALE HOSPITAL,LITHONIA,GA,DEKALB,33.70522032,-84.14798272,GENERAL ACUTE CARE
4202,WELLSTAR DOUGLAS HOSPITAL,DOUGLASVILLE,GA,DOUGLAS,33.73911793,-84.73152391,GENERAL ACUTE CARE
4203,LAFAYETTE GENERAL MEDICAL CENTER,LAFAYETTE,LA,LAFAYETTE,30.202686100000005,-92.01936274,GENERAL ACUTE CARE
4204,OUR LADY OF LOURDES REGIONAL MEDICAL CENTER,LAFAYETTE,LA,LAFAYETTE,30.15089058,-92.03636654,GENERAL ACUTE CARE
4205,LAFAYETTE BEHAVIORAL HEALTH UNIT,LAFAYETTE,LA,LAFAYETTE,30.21992409,-92.05724484,PSYCHIATRIC
4206,OCHSNER BAPTIST MEDICAL CENTER,NEW ORLEANS,LA,ORLEANS,29.93763159,-90.10393385,GENERAL ACUTE CARE
4207,ST. FRANCIS MEDICAL CENTER,MONROE,LA,OUACHITA,32.50003774,-92.11401232,GENERAL ACUTE CARE
4208,MADISON PARISH HOSPITAL,TALLULAH,LA,MADISON,32.403525300000005,-91.18481717,GENERAL ACUTE CARE
4209,NORTHERN LOUISIANA MEDICAL CENTER,RUSTON,LA,LINCOLN,32.5172927,-92.63374822,GENERAL ACUTE CARE
4210,UNION GENERAL HOSPITAL,FARMERVILLE,LA,UNION,32.78771507,-92.39229963,GENERAL ACUTE CARE
4211,ST. HELENA PARISH HOSPITAL,GREENSBURG,LA,ST. HELENA,30.83118705,-90.66593019,GENERAL ACUTE CARE
4212,SPRINGHILL MEDICAL CENTER,SPRINGHILL,LA,WEBSTER,33.01028774,-93.4435518,GENERAL ACUTE CARE
4213,BATON ROUGE GENERAL MEDICAL CENTER (MID-CITY),BATON ROUGE,LA,EAST BATON ROUGE,30.44953409,-91.15315392,GENERAL ACUTE CARE
4214,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,BATON ROUGE,LA,EAST BATON ROUGE,30.40372006,-91.10634383,GENERAL ACUTE CARE
4216,WALTER OLIN MOSS REGIONAL MEDICAL CENTER,LAKE CHARLES,LA,CALCASIEU,30.18253778,-93.20809966,GENERAL ACUTE CARE
4217,CHRISTUS HEALTH - SHREVEPOR-BOSSIER,SHREVEPORT,LA,CADDO,32.42522028,-93.71779167,GENERAL ACUTE CARE
4218,CHRISTUS SCHUMPERT MEDICAL CENTER,SHREVEPORT,LA,CADDO,32.49524353,-93.75007,GENERAL ACUTE CARE
4219,SHRINERS HOSPITALS FOR CHILDREN-SHREVEPORT,SHREVEPORT,LA,CADDO,32.48105508,-93.75757831,CHILDREN
4220,ST VINCENT HSPTL,GREEN BAY,WI,BROWN,44.50113003,-88.01234487,GENERAL ACUTE CARE
4221,UNITYPOINT HEALTH-MERITER CHILD AND ADOLESCENT PSYCH HOSPITAL,MADISON,WI,DANE,43.01915337,-89.52500623,PSYCHIATRIC
4222,WAUPUN MEM HSPTL,WAUPUN,WI,DODGE,43.63165483,-88.74562167,GENERAL ACUTE CARE
4223,ST MARYS HSPTL MED CTR,GREEN BAY,WI,BROWN,44.53276298,-88.06609037,GENERAL ACUTE CARE
4224,ST JOSEPHS HSPTL,CHIPPEWA FALLS,WI,CHIPPEWA,44.950624700000006,-91.35982546,GENERAL ACUTE CARE
4225,RIPON MED CTR,RIPON,WI,FOND DU LAC,43.83469234,-88.83673383,GENERAL ACUTE CARE
4226,LIFECARE HOSPITALS OF SHREVEPORT,SHREVEPORT,LA,CADDO,32.43197835,-93.70904236,GENERAL ACUTE CARE
4227,UNIVERSITY OF WI HOSPITALS & CLINICS AUTHORITY,MADISON,WI,DANE,43.07658541,-89.43184714,GENERAL ACUTE CARE
4228,WATERTOWN REGIONAL MEDICAL CTR,WATERTOWN,WI,DODGE,43.19909065,-88.69685246,GENERAL ACUTE CARE
4229,SOUTHWEST HEALTH CENTER INC,PLATTEVILLE,WI,GRANT,42.71963122,-90.45815649,GENERAL ACUTE CARE
4230,THE MONROE CLINIC,MONROE,WI,GREEN,42.60856042,-89.63462444,GENERAL ACUTE CARE
4231,ROGERS MEM HOSPITAL MILWAUKEE,WEST ALLIS,WI,MILWAUKEE,43.00146681,-88.05139457,GENERAL ACUTE CARE
4232,ROGERS MEM HSPTL,OCONOMOWOC,WI,WAUKESHA,43.08434245,-88.43592134,PSYCHIATRIC
4233,THEDACARE MEDICAL CENTER - WAUPACA INC,WAUPACA,WI,WAUPACA,44.34527676,-89.07661624,GENERAL ACUTE CARE
4234,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,CA,ORANGE,33.78081013,-117.8657765,CHILDREN
4235,UW HEALTH REHABILITATION HOSPITAL,MADISON,WI,DANE,43.15303898,-89.29670252,REHABILITATION
4236,SUTTER SANTA ROSA REGIONAL HOSPITAL,SANTA ROSA,CA,SONOMA,38.49495922,-122.75187199999999,GENERAL ACUTE CARE
4237,SUNCOAST BEHAVIORAL HEALTH CENTER,BRADENTON,FL,MANATEE,27.45972796,-82.61295143,PSYCHIATRIC
4238,SELECT SPECIALITY HOSPITAL OF MIAMI,MIAMI LAKES,FL,MIAMI-DADE,25.90033692,-80.33152337,LONG TERM CARE
4239,BAYLOR ST LUKES MEDICAL CENTER - MCNAIR CAMPUS,HOUSTON,TX,HARRIS,29.69898929,-95.39406324,GENERAL ACUTE CARE
4240,"ALTUS HOUSTON HOSPITAL, CELESTIAL HOSPITAL, ODYSSEY HOSPITAL",HOUSTON,TX,HARRIS,29.71170751,-95.5557089,GENERAL ACUTE CARE
4241,GEARY COMMUNITY HOSPITAL,JUNCTION CITY,KS,GEARY,39.01390578,-96.8508922,GENERAL ACUTE CARE
4242,IOWA CITY VA MEDICAL CENTER,IOWA CITY,IA,JOHNSON,41.6637023,-91.54848851,MILITARY
4243,"SOUTH PLAINS REHAB HOSPITAL, AN AFFILIATE OF UMC AND ENCOMPASS",LUBBOCK,TX,LUBBOCK,33.60288984,-101.9284584,SPECIAL
4244,NEA BAPTIST MEMORIAL HEALTH,JONESBORO,AR,CRAIGHEAD,35.86682937,-90.63651431,GENERAL ACUTE CARE
4245,PIKE COUNTY MEMORIAL HOSPITAL,MURFREESBORO,AR,PIKE,34.07094622,-93.68683939,GENERAL ACUTE CARE
4246,BAXTER REGIONAL MEDICAL CENTER,MOUNTAIN HOME,AR,BAXTER,36.34210333,-92.39654421,GENERAL ACUTE CARE
